id,academic_year_id/id,class_id/id,compulsory_subjects/id,from_date,optional_subjects/id,roll_no,selective_subjects/id,student_id/id,till_date,level/id,section/id
__export__.education_class_history_125_18ccf96e,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,26,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_125_3b2339a8,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_126_1c951ae1,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,27,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_126_0e0e8d31,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_127_dead01cb,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,28,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_127_351cca13,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_128_857a445b,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,29,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_128_928d0459,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_129_62434164,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,30,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_129_91c0b799,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_130_3650417d,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,31,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_130_126979ff,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_131_c46c4507,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,32,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_131_98f4ed64,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_132_d385c1a7,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,33,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_132_89dea08c,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_133_24e4489b,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,34,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_133_a54508e5,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_134_61ff3c3a,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,35,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_134_197ccea5,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_135_b69ad418,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,36,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_135_013f0605,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_136_b723d771,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,37,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_136_4e71c77b,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_137_ab628643,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,38,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_137_2c8d30fb,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_138_da3c035a,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,39,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_138_84c315e8,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_139_88bc94b9,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,40,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_139_65eba363,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_140_2da11cd9,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,41,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_140_9dbc7fe8,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_141_305131dd,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,42,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_141_4b63dbaa,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_142_a27c8e70,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,43,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_142_90a83ab8,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_143_e6148678,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_96_c876e188,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,44,"__export__.education_syllabus_17_f5b590ee,__export__.education_syllabus_26_a028e1be,__export__.education_syllabus_27_8b5ff735,__export__.education_syllabus_28_a4dfd693",__export__.education_student_143_df9b92f5,,__export__.education_class_11_1f003666,education_core.class_section3
__export__.education_class_history_144_c59337ac,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,1,__export__.education_syllabus_17_f5b590ee,__export__.education_student_144_a9979cae,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_145_b9f90a01,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,2,__export__.education_syllabus_17_f5b590ee,__export__.education_student_145_04197a30,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_146_ee028ed8,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,3,__export__.education_syllabus_17_f5b590ee,__export__.education_student_146_9601a3da,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_147_4a014def,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,4,__export__.education_syllabus_17_f5b590ee,__export__.education_student_147_2a82ab7d,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_148_b892fdf1,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,5,__export__.education_syllabus_17_f5b590ee,__export__.education_student_148_7758ce59,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_149_bc850ba6,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,6,__export__.education_syllabus_17_f5b590ee,__export__.education_student_149_f473c381,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_150_00af44ba,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,7,__export__.education_syllabus_17_f5b590ee,__export__.education_student_150_0686bf2e,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_151_8c67a399,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,8,__export__.education_syllabus_17_f5b590ee,__export__.education_student_151_52a17600,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_152_d8f1e964,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,9,__export__.education_syllabus_17_f5b590ee,__export__.education_student_152_2eb60db5,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_153_8ccebbd2,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,10,__export__.education_syllabus_17_f5b590ee,__export__.education_student_153_22f0a993,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_154_1e996d25,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,11,__export__.education_syllabus_17_f5b590ee,__export__.education_student_154_10580e71,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_155_3a6f2477,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,12,__export__.education_syllabus_17_f5b590ee,__export__.education_student_155_5ce13916,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_156_5cc64803,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_18_50dcd9b7,13,__export__.education_syllabus_17_f5b590ee,__export__.education_student_156_5c9b8664,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_157_a8b3fe03,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,14,__export__.education_syllabus_17_f5b590ee,__export__.education_student_157_46ff47af,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_158_43d2741a,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,15,__export__.education_syllabus_17_f5b590ee,__export__.education_student_158_c16fa521,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_159_68e27a4a,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,16,__export__.education_syllabus_17_f5b590ee,__export__.education_student_159_729d1c2f,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_160_e5b5f754,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,17,__export__.education_syllabus_17_f5b590ee,__export__.education_student_160_cffb230b,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_161_7de87e11,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,18,__export__.education_syllabus_17_f5b590ee,__export__.education_student_161_abe4d696,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_162_378fd4dd,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,19,__export__.education_syllabus_17_f5b590ee,__export__.education_student_162_379dbea8,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_163_ed7f437b,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,20,__export__.education_syllabus_17_f5b590ee,__export__.education_student_163_05d4a105,,__export__.education_class_11_1f003666,education_core.class_section5
__export__.education_class_history_164_2b274243,__export__.education_academic_year_4_bba79d68,__export__.education_class_division_97_62095735,"__export__.education_syllabus_6_71b06156,__export__.education_syllabus_8_0c25e9c7,__export__.education_syllabus_9_56f0ef02,__export__.education_syllabus_10_e3b00f25,__export__.education_syllabus_11_b0662423,__export__.education_syllabus_12_9bd3abe9,__export__.education_syllabus_13_94cfc7de,__export__.education_syllabus_19_c76e36ea,__export__.education_syllabus_20_349a061e",,__export__.education_syllabus_25_4c3fde8c,21,__export__.education_syllabus_17_f5b590ee,__export__.education_student_164_8c1f55dc,,__export__.education_class_11_1f003666,education_core.class_section5
